ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
TAM_HUAI_TR_521,This is what a match we know,HUMAN,ഇതാണ് നമുക്കറിയാവുന്ന ഒരു മത്സരം
TAM_HUAI_TR_522,"Whatever the combination of hair, the hair is a good idea, but the good idea to eat the hair twice a week.",HUMAN,"മുടിയുടെ സംയോജനം എന്തുതന്നെയായാലും മുടി ഒരു നല്ല ആശയമാണ്, പക്ഷേ ആഴ്ചയിൽ രണ്ടുതവണ മുടി കഴിക്കാനുള്ള നല്ല ആശയം."
TAM_HUAI_TR_523,I know the negative.,HUMAN,എനിക്ക് നെഗറ്റീവ് അറിയാം.
TAM_HUAI_TR_524,Come on in my pack and be hit once a 3 year 4 years,HUMAN,3 വർഷം 4 വർഷത്തിലൊരിക്കൽ എന്റെ പാക്കിൽ വന്ന് അടിക്കുക
TAM_HUAI_TR_525,It is difficult to fix if something has a problem,HUMAN,എന്തെങ്കിലും പ്രശ്നമുണ്ടെങ്കിൽ പരിഹരിക്കാൻ പ്രയാസമാണ്
TAM_HUAI_TR_526,Nothing.,HUMAN,ഒന്നുമില്ല.
TAM_HUAI_TR_527,No problem,HUMAN,ഒരു പ്രശ്നവുമില്ല
TAM_HUAI_TR_528,Something is not a problem,HUMAN,എന്തോ ഒരു പ്രശ്നമല്ല
TAM_HUAI_TR_529,Why do you know why hair like this,HUMAN,എന്തുകൊണ്ടാണ് ഇതുപോലെയുള്ളത് എന്നത് എന്തിനാണ് അറിയുന്നത്
TAM_HUAI_TR_530,Why not only get sandals available,HUMAN,എന്തുകൊണ്ടാണ് ചെരുപ്പ് ലഭ്യമാക്കുന്നത്
TAM_HUAI_TR_531,Why is it Vanganumunnu Peel,HUMAN,എന്തുകൊണ്ടാണ് ഇത് Vankanumunnu തൊലി
TAM_HUAI_TR_532,Otto be good,HUMAN,ഓട്ടോ നല്ലവരായിരിക്കുക
TAM_HUAI_TR_533,Have a facial for a half hour.,HUMAN,ഒരു അരമണിക്കൂറോളം ഒരു ഫേഷ്യൽ നടത്തുക.
TAM_HUAI_TR_534,A few Time Enda puts it to buy it,HUMAN,കുറച്ച് സമയമായി ഇഡി അത് വാങ്ങാൻ ഇടുന്നു
TAM_HUAI_TR_535,An explosion of a few times,HUMAN,കുറച്ച് തവണ ഒരു സ്ഫോടനം
TAM_HUAI_TR_536,"If this car is one lakh, you will definitely give a good car mileage",HUMAN,"ഈ കാർ ഒരു ലക്ഷമാണെങ്കിൽ, നിങ്ങൾ തീർച്ചയായും ഒരു നല്ല കാർ മൈലേജ് നൽകും"
TAM_HUAI_TR_537,Forming a kind of refreshment,HUMAN,ഒരുതരം ഉന്മേഷം സൃഷ്ടിക്കുന്നു
TAM_HUAI_TR_538,I feel that the presence of a neemus is not this toothpaste.,HUMAN,ഒരു നീമാനത്തിന്റെ സാന്നിധ്യം ഈ ടൂത്ത് പേസ്റ്റ് അല്ലെന്ന് എനിക്ക് തോന്നുന്നു.
TAM_HUAI_TR_539,Come on Dwis will not use the same brand,HUMAN,DWI- ൽ വരൂ അതേ ബ്രാൻഡ് ഉപയോഗിക്കില്ല
TAM_HUAI_TR_540,The only brand is used,HUMAN,ഒരേയൊരു ബ്രാൻഡ് ഉപയോഗിക്കുന്നു
TAM_HUAI_TR_541,The only brand is used,HUMAN,ഒരേയൊരു ബ്രാൻഡ് ഉപയോഗിക്കുന്നു
TAM_HUAI_TR_542,Hand twisted one side in a single week and twisted one side of the hip,HUMAN,ഒരു ആഴ്ച ഒരു ആഴ്ച വളച്ചൊടിച്ച് ഹിപ് ഒരു വശം വളച്ചൊടിച്ചതാണ്
TAM_HUAI_TR_543,Nothing,HUMAN,അല്പംപോലും
TAM_HUAI_TR_544,Help maintain the skin softly without roughness,HUMAN,പരുക്കനില്ലാതെ ചർമ്മത്തെ മൃദുവായി നിലനിർത്താൻ സഹായിക്കുക
TAM_HUAI_TR_545,Come home to the shop and come home,HUMAN,ഷോപ്പിലേക്ക് വീട്ടിലേക്ക് വന്ന് വീട്ടിലേക്ക് വരൂ
TAM_HUAI_TR_546,The system reaches the chicken temperature,HUMAN,സിസ്റ്റം ചിക്കൻ താപനിലയിലെത്തുന്നു
TAM_HUAI_TR_547,Eye loss,HUMAN,നേത്ര നഷ്ടം
TAM_HUAI_TR_548,Can be affected by the eyes,HUMAN,കണ്ണുകളെ ബാധിക്കാം
TAM_HUAI_TR_549,Color is bleached soon.,HUMAN,നിറം ഉടൻ ബ്ലീച്ച് ചെയ്യുന്നു.
TAM_HUAI_TR_550,Deafness,HUMAN,ബധിരമായത്
TAM_HUAI_TR_551,Deafness,HUMAN,ബധിരമായത്
TAM_HUAI_TR_552,The ear problem,HUMAN,ചെവി പ്രശ്നം
TAM_HUAI_TR_553,Waste the ears,HUMAN,ചെവികൾ പാഴാക്കുക
TAM_HUAI_TR_554,Reduce the leg pain,HUMAN,കാല് വേദന കുറയ്ക്കുക
TAM_HUAI_TR_555,Security for the legs,HUMAN,കാലുകൾക്കുള്ള സുരക്ഷ
TAM_HUAI_TR_556,Caustley,HUMAN,താടസ്ഥന്
TAM_HUAI_TR_557,It is difficult to reuse if torn,HUMAN,കീറിപ്പോയാൽ പുനരുപയോഗം ചെയ്യുന്നത് ബുദ്ധിമുട്ടാണ്
TAM_HUAI_TR_558,Heel foot is caused by pain,HUMAN,കുതികാൽ കാൽ വേദന മൂലമാണ്
TAM_HUAI_TR_559,Fulla is a refreshment for good mother,HUMAN,ബലി അമ്മയുടെ ഉന്മേഷമാണ് ബൽട്ട
TAM_HUAI_TR_560,Mixing more chemicals in soft drinks is very difficult,HUMAN,ശീതളപാനീയങ്ങളിൽ കൂടുതൽ രാസവസ്തുക്കൾ വളരെ ബുദ്ധിമുട്ടാണ്
TAM_HUAI_TR_561,Can complete the work at a specified time,HUMAN,ഒരു നിർദ്ദിഷ്ട സമയത്ത് ജോലി പൂർത്തിയാക്കാൻ കഴിയും
TAM_HUAI_TR_562,The school may be knocked out in a short time.,HUMAN,ചുരുങ്ങിയ സമയത്തിനുള്ളിൽ സ്കൂൾ പുറത്തായേക്കാം.
TAM_HUAI_TR_563,Low cost,HUMAN,ചെലവുകുറഞ്ഞത്
TAM_HUAI_TR_564,Ayurveda is the best to maintain cassette,HUMAN,കാസറ്റ് നിലനിർത്തുന്നത് ഏറ്റവും മികച്ചതാണ് ആയുർവേദം
TAM_HUAI_TR_565,Camera Quality is not good,HUMAN,ക്യാമറ നിലവാരം നല്ലതല്ല
TAM_HUAI_TR_566,Approximately the camera,HUMAN,ഏകദേശം ക്യാമറ
TAM_HUAI_TR_567,Little Castta Irukkura model,HUMAN,ലിറ്റിൽ കാസ്റ്റ്ത ഇരുക്കുറ മോഡൽ
TAM_HUAI_TR_568,"If there was a little dark kalara, the good price was Jasti, but the labor of the work was working",HUMAN,"അല്പം ഇരുണ്ട കലാരയുണ്ടെങ്കിൽ, നല്ല വില ജസ്തി ആയിരുന്നു, പക്ഷേ ജോലിയുടെ അധ്വാനം പ്രവർത്തിക്കുന്നു"
TAM_HUAI_TR_569,Just a little too big,HUMAN,ഒരു ചെറിയ വലുത്
TAM_HUAI_TR_570,A little scrath,HUMAN,ഒരു ചെറിയ സ്ക്രാച്ച്
TAM_HUAI_TR_571,Recently I bought a sunscreen and its system is not good and it is with chemical odor,HUMAN,"അടുത്തിടെ ഞാൻ ഒരു സൺസ്ക്രീൻ വാങ്ങി, അതിന്റെ സിസ്റ്റം നല്ലതല്ല, അത് രാസ ദുർഗന്ധത്തിനൊപ്പമാണ്"
TAM_HUAI_TR_572,Dermatitis,HUMAN,ഡെർമറ്റൈറ്റിസ്
TAM_HUAI_TR_573,Will cause skin problems,HUMAN,ചർമ്മ പ്രശ്നങ്ങൾ ഉണ്ടാക്കും
TAM_HUAI_TR_574,Can it be itching in the skin,HUMAN,ഇത് ചർമ്മത്തിൽ ചൊറിച്ചിൽ നടത്താൻ കഴിയുമോ?
TAM_HUAI_TR_575,Is better for the skin,HUMAN,ചർമ്മത്തിന് നല്ലതാണ്
TAM_HUAI_TR_576,Skin dryness and excessive chemicals,HUMAN,ചർമ്മ വരൾച്ചയും അമിതമായ രാസവസ്തുക്കളും
TAM_HUAI_TR_577,The skin is wasted,HUMAN,ചർമ്മം പാഴാകുന്നു
TAM_HUAI_TR_578,Sound is good,HUMAN,ശബ്ദം നല്ലതാണ്
TAM_HUAI_TR_579,Saptical Metrial Term Vechomna is very good,HUMAN,വെചംന എന്ന സപ്ത്യ മെറൽ ടേം വളരെ നല്ലതാണ്
TAM_HUAI_TR_580,Samsung headset will be Quality,HUMAN,സാംസങ് ഹെഡ്സെറ്റ് ഗുണനിലവാരം ആയിരിക്കും
TAM_HUAI_TR_581,Charging loading,HUMAN,ചാർജ്ജുചെയ്യുന്നു ലോഡിംഗ്
TAM_HUAI_TR_582,Making good nick,HUMAN,നല്ല നിക്ക് ഉണ്ടാക്കുന്നു
TAM_HUAI_TR_583,Heat while charging,HUMAN,ചാർജ്ജുചെയ്യുമ്പോൾ ചൂടാക്കുക
TAM_HUAI_TR_584,The hairstyle is healthy.,HUMAN,ഹെയർസ്റ്റൈൽ ആരോഗ്യകരമാണ്.
TAM_HUAI_TR_585,Sometimes it does not give too much foam and it is expensive,HUMAN,"ചിലപ്പോൾ ഇത് വളരെയധികം നുരയെ നൽകുന്നില്ല, അത് ചെലവേറിയതാണ്"
TAM_HUAI_TR_586,Sometimes we have to make our cellphone match 3500 all sandals are a little jasti,HUMAN,ചില സമയങ്ങളിൽ ഞങ്ങൾ ഞങ്ങളുടെ സെൽഫോൺ മാച്ച് 3500 എല്ലാ ചെരുപ്പുകളും ഒരു ചെറിയ ജസ്തവയാണ്
TAM_HUAI_TR_587,Some time waste.,HUMAN,കുറച്ച് കാലമായി മാലിന്യങ്ങൾ.
TAM_HUAI_TR_588,The best ginger,HUMAN,മികച്ച ഇഞ്ചി
TAM_HUAI_TR_589,The color changes for a few days.,HUMAN,കുറച്ച് ദിവസത്തേക്ക് നിറം മാറുന്നു.
TAM_HUAI_TR_590,Whatever is with little alkaline flavor,HUMAN,ചെറിയ ക്ഷാര സ്വാദുള്ള എന്തും
TAM_HUAI_TR_591,The handheld toy for boys is excellent,HUMAN,ആൺകുട്ടികൾക്കുള്ള ഹാൻഡ്ഹെൽഡ് കളിപ്പാട്ടം മികച്ചതാണ്
TAM_HUAI_TR_592,This shampoo is like Sikaway Paralalala,HUMAN,ഈ ഷാംപൂ സിക്വേ പരാലല പോലെയാണ്
TAM_HUAI_TR_593,"When you buy the dye soon, a kalara is a different color",HUMAN,"നിങ്ങൾ ഉടൻ വാങ്ങൽ ഉടൻ വാങ്ങുമ്പോൾ, ഒരു കലര മറ്റൊരു നിറമാണ്"
TAM_HUAI_TR_594,Bleeding as soon as possible,HUMAN,കഴിയുന്നതും വേഗം രക്തസ്രാവം
TAM_HUAI_TR_595,The Seep and Best Quality,HUMAN,"സീപ്പ്, മികച്ച നിലവാരം"
TAM_HUAI_TR_596,I am just hanging out,HUMAN,ഞാൻ ഹാംഗ് out ട്ട് ചെയ്യുന്നു
TAM_HUAI_TR_597,Can easily comply with,HUMAN,എളുപ്പത്തിൽ പാലിക്കാൻ കഴിയും
TAM_HUAI_TR_598,Can be taken easily,HUMAN,എളുപ്പത്തിൽ എടുക്കാം
TAM_HUAI_TR_599,The taste will be good,HUMAN,രുചി നല്ലതായിരിക്കും
TAM_HUAI_TR_600,Is in the process,HUMAN,പ്രക്രിയയിലാണ്
TAM_HUAI_TR_601,Social Media is the only miss hand,HUMAN,സോഷ്യൽ മീഡിയ മാത്രമാണ് മിസ് ഹാൻഡ്
TAM_HUAI_TR_602,The tire and teapot will have to be frequent.,HUMAN,ടയറും ചായക്കപ്പും പതിവായിരിക്കണം.
TAM_HUAI_TR_603,Dot and Key Faswash Result,HUMAN,"ഡോട്ട്, കീ ഫെയ്സ് വാഷ് ഫലം"
TAM_HUAI_TR_604,Digital Watch Easy Mainteins to,HUMAN,ഡിജിറ്റൽ വാച്ച് എളുപ്പമുള്ള പരിപാലനം
TAM_HUAI_TR_605,Titan Watch will be qualitiya,HUMAN,ടൈറ്റൻ വാച്ച് ക്വാളിറ്റി ആയിരിക്കും
TAM_HUAI_TR_606,Waste for the cash coming to the screen for a while,HUMAN,കുറച്ച് സമയത്തേക്ക് സ്ക്രീനിലേക്ക് വരുന്ന പണത്തിനായി മാലിന്യങ്ങൾ
TAM_HUAI_TR_607,This is helpful,HUMAN,ഇത് സഹായകരമാണ്
TAM_HUAI_TR_608,Cause muscle spasm,HUMAN,പേശി രോഗാവസ്ഥയ്ക്ക് ഉണ്ടാക്കുക
TAM_HUAI_TR_609,May cause damage to the muscles,HUMAN,പേശികൾക്ക് കേടുപാടുകൾ സംഭവിക്കാം
TAM_HUAI_TR_610,Tanni strap is often battery.,HUMAN,ടാനി സ്ട്രാപ്പ് പലപ്പോഴും ബാറ്ററിയാണ്.
TAM_HUAI_TR_611,Water is not the bell,HUMAN,വെള്ളം മണിയല്ല
TAM_HUAI_TR_612,Standard,HUMAN,നിലവാരമായ
TAM_HUAI_TR_613,"Buy quality products more day.No, the day is just working.",HUMAN,"ഗുണനിലവാരമുള്ള ഉൽപ്പന്നങ്ങൾ കൂടുതൽ വാങ്ങുക. ഇല്ല, ദിവസം ജോലി ചെയ്യുന്നു."
TAM_HUAI_TR_614,Quality battery.,HUMAN,ഗുണനിലവാരമുള്ള ബാറ്ററി.
TAM_HUAI_TR_615,Head bathroom fulla hair,HUMAN,തല കുളിമുറി ഫുൾല മുടി
TAM_HUAI_TR_616,Haircut,HUMAN,മുടിവെട്ട്
TAM_HUAI_TR_617,The head hair is out of the dirty,HUMAN,തല മുടി വൃത്തികെട്ടവനാണ്
TAM_HUAI_TR_618,There is no headache to head me.,HUMAN,എന്നെ തലയാൻ തലവേദനയില്ല.
TAM_HUAI_TR_619,The hair is clean and black,HUMAN,മുടി വൃത്തിയുള്ളതും കറുത്തതുമാണ്
TAM_HUAI_TR_620,The headmade rolls,HUMAN,ഹെഡ്മെയ്ഡ് റോളുകൾ
TAM_HUAI_TR_621,The head is shiny,HUMAN,തല തിളങ്ങുന്നതാണ്
TAM_HUAI_TR_622,The fabric is quality,HUMAN,ഫാബ്രിക് ഗുണനിലവാരമുള്ളതാണ്
TAM_HUAI_TR_623,Helps to listen clearly,HUMAN,വ്യക്തമായി കേൾക്കാൻ സഹായിക്കുന്നു
TAM_HUAI_TR_624,Coconut oil is used,HUMAN,വെളിച്ചെണ്ണ ഉപയോഗിക്കുന്നു
